id,title,subtitle,source_url,content,published_date,event_start_date,event_end_date
feup-61290,Massive Brass Attack! Jovem Ensemble Português de Metais e Percussão,23 de janeiro | 21h30 | Auditório FEUP,https://sigarra.up.pt/feup/pt/noticias_geral.ver_noticia?p_nr=61290,"<div><p>O Comissariado Cultural da FEUP convida toda a comunidade a assistir ao concerto dos Massive Brass Attack! Jovem Ensemble Portugu&#234;s de Metais e Percuss&#227;o, projeto fundado e dirigido pelo tubista S&#233;rgio Carolino, que ir&#225; acontecer no pr&#243;ximo dia 23 de janeiro (segunda-feira), &#224;s 21:30, no Audit&#243;rio da FEUP.
<br>
<br>
O concerto conta com a dire&#231;&#227;o musical e art&#237;stica de Hugo Assun&#231;&#227;o (convidado), e ser&#227;o solistas S&#233;rgio Carolino (tuba), Nimrod Ron (tuba), Ricardo Pereira (trombone alto) e Ricardo Ant&#227;o (euf&#243;nio).
<br>
<br>
A entrada &#233; livre!
<br>
<br>
Mais informa&#231;&#245;es: 
ccultur@fe.up.pt<br><br>
MASSIVE BRASS ATTACK! (MBA)
<br>
 Jovem Ensemble Portugu&#234;s de Metais, constitu&#237;do por jovens talentosos, todos estudantes ou ex-alunos da Escola Superior de M&#250;sica, Artes e Espet&#225;culo (ESMAE) do Instituto Polit&#233;cnico do Porto. Os MBA nascem em 2011, tendo ficado desde a sua cria&#231;&#227;o no quadro da disciplina de colectivo da ESMAE. Tem como principal objetivo o desenvolvimento musical dos seus elementos, bem como interpretar e criar obras originais para este tipo de forma&#231;&#227;o, n&#227;o descurando o trabalho em conjunto com os compositores e solistas de n&#237;vel internacional, desenvolvendo assim o seu pr&#243;prio repert&#243;rio, o seu conceito musical. O ensemble tem como fundador, diretor art&#237;stico e musical, S&#233;rgio Carolino. 
<br>
<br>
<br>
<br>


<img src=""https://sigarra.up.pt/feup/pt/noticias_geral.noticias_cont?p_id=F-1294377522/Concerto%20Massive%20Brass.jpg"">
<br>
<br>
::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::&#160;<br>Divulgue os seus eventos e projetos atrav&#233;s do e-mail:&#160;noticias@fe.up.pt. Saiba mais sobre os nossos servi&#231;os no&#160;site&#160;dos SICC


</p>





</div>",2017-01-20,2017-01-23,2017-01-23
feup-61309,DSIE'17 Doctoral Symposium In Informatics Engineering ,31 de janeiro | 09h00 - 19h00 | Sala B032,https://sigarra.up.pt/feup/pt/noticias_geral.ver_noticia?p_nr=61309,"<div><p>The DSIE&#8217;17 (Doctoral Symposium in Informatics Engineering) is part of the ""Methodologies for Scientific Research"" course held by the Doctoral Program in Informatics Engineering (ProDEI) at Faculty of Engineering of the University of Porto (FEUP) and represents the 12th edition of a series of scientific meetings that have been held since 2005. The event will take place at FEUP on 31st of January of 2017. 
<br>
<br>
The aim of DSIE is to improve graduate students' proficiency in scientific research, writing and presentation skills and develop a spirit of collaborative research. 
<br>
<br>
Symposium participants will expose and discuss their work, while collecting profitable expert opinions and promoting their own experience. The students will also have the opportunity to seek advice on various aspects of completing a PhD and performing research in Informatics Engineering. The sharing of new ideas, methods and applications leads the PhD students to a good improvement of their thesis content. 
<br>
<br>
PhD students are invited to submit their contributions to DSIE'17 to share their ideas and knowledge on their areas of expertise. 
<br>
<br>
All the information about the symposium activities can be found on this 
web page
. We invite you to explore it and get to know about all the details of the event. 
<br>
<br>


</p><p>:::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::::</p>


<p>&#160;Disclose your events and projects by e-mailnoticias@fe.up.pt. Find out more about our services in SICC&#160;site.</p>








</div>",2017-01-20,2017-01-31,2017-01-31
feup-61330,Apresentações de dissertações do MIEIG e do MIEM-GP - 2016/17 - 1º Semestre,de 30 de janeiro a 3 de fevereiro  |FEUP,https://sigarra.up.pt/feup/pt/noticias_geral.ver_noticia?p_nr=61330,"<div><p>V&#227;o decorrer, na FEUP, de 30 de janeiro a 3 de fevereiro as apresenta&#231;&#245;es das disserta&#231;&#245;es do MIEGI e do MIEM GP do pirmeiro semestre, do ano letivo de 2016/17. A agenda&#160; encontra-se dispon&#237;vel 

aqui
 para consulta.      

</p>





</div>",2017-01-20,,
fpceup-32677,Imprensa | Projeto ,Projeto de Literacia Emergente,https://sigarra.up.pt/fpceup/pt/noticias_geral.ver_noticia?p_nr=32677,"<div><p>Este projeto, promovido pela 
FAPFEIRA - Federa&#231;&#227;o de Associa&#231;&#245;es de Pais e Encarregados de Educa&#231;&#227;o do Concelho de Santa Maria da Feira
, em colabora&#231;&#227;o com a C&#226;mara Municipal de Santa Maria da Feira e a Faculdade de Psicologia e de Ci&#234;ncias da Educa&#231;&#227;o da Universidade do Porto, est&#225; a ser implementado nos jardins-de-inf&#226;ncia da rede p&#250;blica do concelho.
<br>
<br>


</p><ul>
<li>O Crescer do Ler - Projeto de Literacia Emergente</li>
</ul>








</div>",2017-01-20,,
fcnaup-10404,Entrevistas | Mestrado em Nutrição Clínica | 1.ª fase ,Ano letivo 2017/2018,https://sigarra.up.pt/fcnaup/pt/noticias_geral.ver_noticia?p_nr=10404,"<div><p>Informam-se os interessados que se encontra dispon&#237;vel para consulta: <br>- a 
lista de candidatos admitidos &#224; entrevista - Mestrado em Nutri&#231;&#227;o Cl&#237;nica | 1.&#170; fase | Ano letivo 2017/2018;&#160;<br><br></p>


<p>As entrevistas presenciais v&#227;o decorrer no piso 3 do Bloco B da Faculdade de Engenharia da UP (atuais instala&#231;&#245;es da FCNAUP) na sala de reuni&#245;es da Faculdade &#8211; sala B343B, junto aos Servi&#231;os Acad&#233;micos.<br><br>Localiza&#231;&#227;o da FCNAUP <br><br></p>








</div>",2017-01-20,,
feup-61289,Alteração à inscrição em unidades curriculares  2º semestre 2016/2017,De 23 de janeiro a 20 de fevereiro de 2017,https://sigarra.up.pt/feup/pt/noticias_geral.ver_noticia?p_nr=61289,"<div><p>Altera&#231;&#227;o &#224; inscri&#231;&#227;o em unidades curriculares do 2&#186; semestre &#8211; 2016/2017<strong><br><br></strong>De 23 de janeiro a 20 de fevereiro de 2017<br><br>A altera&#231;&#227;o &#224; inscri&#231;&#227;o em unidades curriculares do 2&#186; semestre destina-se aos estudantes inscritos no ano letivo de 2016/2017 e&#160;&#233; realizada via web, atrav&#233;s do link: https://sigarra.up.pt/feup/pt/ins_geral.inscricao<br><br>__________________________________________________________</p>


<p>Adding/Dropping Courses &#160;2nd semester&#8211; 2016/2017<strong><br><br></strong>From 23 of January to 20 of February of 2017<br><br>Adding/Dropping Courses is for students registered in the academic year 2016/17. Changing courses is performed by this link: https://sigarra.up.pt/feup/pt/ins_geral.inscricao</p>


<p>&#160;</p>
                        







</div>",2017-01-20,,
fpceup-32597,Recrutamento | Professor Auxiliar para a área disciplinar de Psicologia,candidaturas até 10 de fevereiro de 2017,https://sigarra.up.pt/fpceup/pt/noticias_geral.ver_noticia?p_nr=32597,"<div><p>Est&#225;&#160;aberto processo de recrutamento e sele&#231;&#227;o de um 
<strong>Professor Auxiliar</strong>
, em regime de contrato de trabalho privado por tempo indeterminado, ao abrigo do C&#243;digo do Trabalho, para a &#225;rea disciplinar de 
<strong>Psicologia</strong>
 da Faculdade de Psicologia e de Ci&#234;ncias da Educa&#231;&#227;o da Universidade do Porto, ao qual podem candidatar-se os indiv&#237;duos que re&#250;nam as condi&#231;&#245;es fixadas no aviso dispon&#237;vel no seguinte endere&#231;o: 
https://sigarra.up.pt/spup/pt/noticias_geral.ver_noticia?p_nr=28404<br><br>
<br>


</p>





</div>",2017-01-20,,
spup-28464,FADEUP|Bolsa de Investigação CIAFEL,Candidaturas até 3 de fevereiro,https://sigarra.up.pt/spup/pt/noticias_geral.ver_noticia?p_nr=28464,"<div><p><strong>BOLSA DE INVESTIGA&#199;&#195;O - LICENCIADO (M/F)</strong></p>

<br>
Encontra&#8208;se aberto concurso para a atribui&#231;&#227;o de uma Bolsa de Investiga&#231;&#227;o para Licenciados, no &#226;mbito do Projeto estrat&#233;gico da Unidade de Investiga&#231;&#227;o: Centro de Investiga&#231;&#227;o em Atividade F&#237;sica, Sa&#250;de e Lazer, CIAFEL-617: UID/DTP/00617/2013, com o apoio financeiro da FCT na componente de Or&#231;amento de Estado bem como pelo CIAFEL-FADEUP nas seguintes&#160;

condi&#231;&#245;es.








</div>",2017-01-20,2017-01-20,2017-02-03
flup-58603,Sobre as formas de pensamento presentes na epistemologia humeana - MLAG RESEARCH SEMINAR,24 de janeiro 2017 | 14h30 | Sala de Reuniões 2,https://sigarra.up.pt/flup/pt/noticias_geral.ver_noticia?p_nr=58603,"<div><img src=""https://sigarra.up.pt/flup/pt/noticias_geral.noticias_cont?p_id=F2067878272/Cartaz_MLAG_Seminar_24Jan2017.jpg"">








</div>",2017-01-19,2017-01-24,2017-01-24
faup-33517,"Provas Públicas de Doutoramento da Mestre Gisela Lameira: 'O prédio de rendimento portuense. Topologias, tipologias e modelos de habitação plurifamiliar na 1ª metade do século XX'","8 de Fevereiro de 2017 (Quarta-feira), 15:00,  Sala Plana - FAUP",https://sigarra.up.pt/faup/pt/noticias_geral.ver_noticia?p_nr=33517,"<div><p>As Provas P&#250;blicas de Doutoramento da Mestre Gisela Lameira v&#227;o decorrer no dia 8 de Fevereiro de 2017 (Quarta-feira), &#224;s 15:00, na Sala Plana - FAUP.
<br>
<br>
A Tese de Doutoramento tem como t&#237;tulo ""O pre&#769;dio de rendimento portuense. Topologias, tipologias e modelos de habitac&#807;a&#771;o plurifamiliar na1&#170; metade do se&#769;culo XX"".
<br>
<br>
J&#250;ri:
<br>
<br>
Doutor Carlos Alberto Esteves Guimar&#227;es (Presidente) 
<br>
Professor Catedr&#225;tico e Diretor da Faculdade de Arquitectura da Universidade do Porto
<br>
<br>
Doutor Ant&#243;nio J&#250;lio Marques Baptista Coelho
<br>
Professor Catedr&#225;tico Convidado do Departamento de Engenharia Civil e Arquitectura da Universidade da Beira Interior
<br>
<br>
Doutora Patr&#237;cia Alexandra Dias Santos Pedrosa
<br>
Professora Auxiliar Convidada do Departamento de Engenharia Civil e Arquitectura da Universidade da Beira Interior
<br>
<br>
Doutor Lu&#237;s Celestino Mour&#227;o Soares Carneiro
<br>
Professor Associado da Faculdade de Arquitectura da Universidade do Porto
<br>
<br>
Doutor Francisco Jos&#233; Barata Fernandes
<br>
Professor Associado com Agrega&#231;&#227;o da Faculdade de Arquitectura da Universidade do Porto
<br>
<br>


<img src=""https://sigarra.up.pt/faup/pt/noticias_geral.noticias_cont?p_id=F-734357276/FAUP-MI-Eventos-Provas-Dout-Gisela-Lameira-A3-RGB.png"">


</p>





</div>",2017-01-19,2017-02-08,2017-02-08
fdup-17634,"Orais de Direito da União Europeia - Dias 03, 06 e 07 de fevereiro","Orais de Direito da União Europeia - Dias 03, 06 e 07 de fevereiro",https://sigarra.up.pt/fdup/pt/noticias_geral.ver_noticia?p_nr=17634,"<div>Direito da Uni&#227;o Europeia 03.02.2017 14h00
<br>
<br>


Direito da Uni&#227;o Europeia 06.02.2017 09h30
<br>
<br>


Direito da Uni&#227;o Europeia 07.02.2017 09h30 e 14h00
 alterada







</div>",2017-01-19,,
fadeup-14732,WORKSHOP | Delsys: Quality of movement mesurement,Dia 11 de março de 2017 | 9h00 - 12h30 e 14h30 - 17h30 | LABIOMEP,https://sigarra.up.pt/fadeup/pt/noticias_geral.ver_noticia?p_nr=14732,"<div>
<img src=""https://sigarra.up.pt/fadeup/pt/noticias_geral.noticias_cont?p_id=F779772931/DELSYS.png"">








</div>",2017-01-19,2017-03-11,2017-03-11
faup-33497,Antiga estudante da FAUP vence Prémio Villa Portela 2016,"'Território da urbanização extensiva - processos, lógicas e formas de transformação urbana em Leiria' é o nome do trabalho de Ana Filipa Pinto Pinhal, vencedora do prémio Villa Portela 2016.",https://sigarra.up.pt/faup/pt/noticias_geral.ver_noticia?p_nr=33497,"<div><p>A antiga estudante da FAUP Ana Filipa Pinto Pinhal venceu o Pr&#233;mio Villa Portela com a tese de doutoramento ""Territ&#243;rio da Urbaniza&#231;&#227;o Extensiva: Processos, L&#243;gicas e Formas de Transforma&#231;&#227;o Urbana em Leiria"".
<br>
<br>
A tese, orientada pelo Professor &#193;lvaro Domingues e apresentada em 2016 na FAUP, incide sobre&#160;as quest&#245;es em torno do territ&#243;rio da urbaniza&#231;&#227;o e da industrializa&#231;&#227;o difusas, balizado no espa&#231;o temporal entre a d&#233;cada de 60 e o in&#237;cio do s&#233;c. XXI, em Leiria. O trabalho desenvolvido vai documentar a realidade e questionar o papel que os processos de regula&#231;&#227;o e os instrumentos legais presentemente assumem, de forma a sistematizar novas abordagens de actua&#231;&#227;o.
<br>
<br>
O j&#250;ri do Pr&#233;mio destacou a originalidade do tema, abordando os processos de ocupa&#231;&#227;o urbana em Leiria, da hist&#243;ria dessa evolu&#231;&#227;o e impactos na identidade local. Trata-se de um relevante trabalho de rigor t&#233;cnico e cient&#237;fico que contribui efetiva e relevantemente para o conhecimento do patrim&#243;nio urbano e da hist&#243;ria contempor&#226;nea da cidade de Leiria e da sua regi&#227;o metropolitana. 
<br>
<br>
 O j&#250;ri recomendou tamb&#233;m a possibilidade de posterior publica&#231;&#227;o. Est&#225; prevista para o primeiro semestre de 2017 a&#160;apresenta&#231;&#227;o formal do trabalho e entrega do pr&#233;mio.
<br>
<br>
 Criado por Ricardo Charters D&#8217;Azevedo, em homenagem os seus antepassados que viveram na propriedade hom&#243;nima localizada em Leiria, o pr&#233;mio, no valor de dois mil euros, conta com o apoio do Centro do Patrim&#243;nio da Estremadura (CEPAE), da C&#226;mara Municipal de Leiria, do Instituto Polit&#233;cnico de Leiria e da Associa&#231;&#227;o para o Desenvolvimento de Leiria (ADLEI).
<br>
<br>
+ info
<br>
www.cepae.pt
<br>
<br>



</p>





</div>",2017-01-19,,
fdup-17654,Orais de Melhoria de Direito Comunitário - Dia 07 de fevereiro,Orais de Melhoria de Direito Comunitário - Dia 07 de fevereiro,https://sigarra.up.pt/fdup/pt/noticias_geral.ver_noticia?p_nr=17654,"<div>Orais de Melhoria de Direito Comunit&#225;rio - Dia 07 de fevereiro








</div>",2017-01-19,,
ffup-17395,Frequência de Unidades Curriculares Singulares dos Cursos e Ciclos de Estudos da U.Porto 2016/2017 - 2º semestre,Candidaturas de 23/01/2017 até 27/01/2017Critérios de SeriaçãoVagas:,https://sigarra.up.pt/ffup/pt/noticias_geral.ver_noticia?p_nr=17395,"<div><b>Documentos a entregar:</b>

<br>
- 
Boletim de candidatura a Unidades Curriculares Singulares

<br>
- BI/Cart&#227;o do Cidad&#227;o (fotoc&#243;pia simples)
<br>
- N&#250;mero de Contribuinte (fotoc&#243;pia simples)
<br>
- 

Ficha de dados pessoais

<br>
- 1 fotografia (tipo passe)
<br>

<br>
- 

Contrato de Mobilidade Interna
<b> (2; 3; 6)*</b>

<br>
- Plano de estudos devidamente autenticado do ano letivo 2016/17 
<b>(3; 6)*</b>

<br>
- Declara&#231;&#227;o de concord&#226;ncia do orientador ou coorientador da FFUP (DCF)  
<b>(4)*</b>

<br>
- Curriculum vitae e carta de motiva&#231;&#227;o  
<b>(8)*</b>

<br>
<b>* (refer&#234;ncia &#224; situa&#231;&#227;o do candidato nos crit&#233;rios de seria&#231;&#227;o aprovados)</b>

<br>

<br>
Ap&#243;s preenchimento do boletim de candidatura, dever&#225; enviar os documentos acima indicados para 
expediente@ff.up.pt
.
<br>
A n&#227;o entrega da documenta&#231;&#227;o indicada invalida a candidatura.
<br>

<br>


<br>
<b>Regulamentos:</b>

<br>
- 

Regulamento de frequ&#234;ncia de unidades curriculares singulares dos cursos e ciclos de estudos da UP

<br>
- 

Despacho Reitoral n&#186; GR.02/06/2013 - Mobilidade Interna na U.Porto: possibilidades e condi&#231;&#245;es

<br>

<br>
A frequ&#234;ncia de uma unidade curricular singular est&#225; sujeita ao pagamento de um emolumento, correspondente 1/5 da propina anual (pontos 16 e 17 da 

Tabela de Emolumentos da UP
).
<br>

<br>

<br>
<b>Data de afixa&#231;&#227;o do edital de coloca&#231;&#245;es:</b>
 01 de fevereiro de 2017 ---&gt; 

Edital de coloca&#231;&#245;es

<br>

<br>
<b>Matr&#237;culas:</b>
 03 de fevereiro de 2017
<br>

<br>

<br>
<h2>Crit&#233;rios de Seria&#231;&#227;o</h2>

<br>
1.	Seria&#231;&#227;o segundo a situa&#231;&#227;o do candidato:
<br>
          
<ul><li> 1&#186; Candidatos que pretendem obter a Equival&#234;ncia de Habilita&#231;&#227;o Estrangeira &#224; Licenciatura em Estudos B&#225;sicos em Ci&#234;ncias Farmac&#234;uticas na FFUP.</li><br>          <li> 2&#186; Estudantes do 2&#186; Ciclo da FFUP com Op&#231;&#245;es UP.</li><br>          <li> 3&#186; Estudantes da UP com Op&#231;&#245;es UP.</li><br>          <li> 4&#186; Estudantes inscritos em ciclos de estudos da FFUP sem Op&#231;&#245;es UP.</li><br>          <li> 5&#186; Estudantes da FFUP prescritos em 2016/2017.</li><br>          <li> 6&#186; Estudantes inscritos em ciclos de estudos da UP sem Op&#231;&#245;es UP.</li><br>          <li> 7&#186; Estudantes da UP prescritos em 2016/2017.</li><br>          <li> 8&#186; Candidatos externos &#224; UP.</li></ul>

<br>
2.	Seria&#231;&#227;o segundo a Ordem de chegada da candidatura.
<br>

<br>

<br>
Observa&#231;&#227;o: O primeiro crit&#233;rio &#233; aplicado da seguinte forma: &#233; dada prioridade aos candidatos que tenham dado entrada na FFUP de pedido para Equival&#234;ncia de Habilita&#231;&#227;o Estrangeira &#224; Licenciatura em Estudos B&#225;sicos em Ci&#234;ncias Farmac&#234;uticas. N&#227;o existindo estudantes nas condi&#231;&#245;es referidas, ou n&#227;o existindo em n&#250;mero suficiente para o preenchimento das vagas nas unidades curriculares singulares fixadas, ser&#227;o aplicados, sucessivamente as restantes situa&#231;&#245;es, pela ordem indicada. 
<br>

<br>
<h2>Vagas:</h2>

<br>
<b>Mestrado Integrado em Ci&#234;ncias Farmac&#234;uticas (Plano de estudos MICF):</b>

<br>
- vagas em cada uma das seguintes unidades curriculares :
<br>
* 2 vagas em Alimenta&#231;&#227;o Humana II
<br>
* 1 vagas em Anatomia e Histologia
<br>
* 5 vagas em Bioqu&#237;mica Cl&#237;nica	
<br>
* 2 vagas em Biotecnologia Farmac&#234;utica e Biomateriais
<br>
* 1 vagas em Dispositivos M&#233;dicos
<br>
* 2 vagas em Endocrinologia
<br>
* 1 vagas em Farmacologia I
<br>
* 5 vagas em Fisiopatologia e Farmacoterapia I
<br>
* 1 vagas em Imuno-Hemoterapia
<br>
* 1 vagas em Imunologia
<br>
* 1 vagas em Micologia
<br>
* 5 vagas em Microbiologia Alimentar
<br>
* 10 vagas em Microbiologia Industrial
<br>
* 2 vagas em Neuroci&#234;ncia Molecular e Celular	
<br>
* 14 vagas em Oncobiologia
<br>
* 6 vagas em Organiza&#231;&#227;o e Gest&#227;o
<br>
* 5 vagas em Qualidade e Seguran&#231;a Alimentar
<br>
* 2 vagas em Qu&#237;mica Anal&#237;tica
<br>
* 15 vagas em Qu&#237;mica Farmac&#234;utica Avan&#231;ada
<br>
* 2 vagas em Qu&#237;mica Farmac&#234;utica I
<br>
* 1 vagas em Qu&#237;mica-F&#237;sica
<br>
* 3 vagas em Radioqu&#237;mica
<br>
* 1 vagas em Tecnologia Farmac&#234;utica III
<br>
* 2 vagas em Terap&#234;uticas Alternativas
<br>
* 2 vagas em Toxicologia Mecan&#237;stica
<br>
* 3 vagas em Virologia
<br>

<br>
<b>Mestrado em An&#225;lises Cl&#237;nicas (Plano de estudos MAC):</b>

<br>
- 2 vagas em cada unidade curricular do 1&#186; ano:
<br>
* Bacteriologia Cl&#237;nica
<br>
* Gen&#233;tica Humana
<br>
* Hematologia I
<br>
* Hematologia II
<br>
* Parasitologia Cl&#237;nica
<br>

<br>

<br>
<b>Mestrado em Controlo de Qualidade (Plano de estudos MCQ):</b>

<br>
- 1 vagas em cada uma das seguintes unidades curriculares do 1&#186; ano:
<br>
* Controlo Toxicol&#243;gico
<br>

<br>

<br>
<b>Mestrado em Tecnologia Farmac&#234;utica (Plano de estudos MTF):</b>

<br>
- 2 vagas em cada uma das seguintes unidades curriculares do 1&#186; ano:
<br>
* Biotecnologia Farmac&#234;utica
<br>
* Formas Farmac&#234;uticas de Disponibilidade Modificada
<br>
* Manipula&#231;&#227;o
<br>
* Regulamenta&#231;&#227;o de Medicamentos
<br>

<br>

<br>
<b>Mestrado em Toxicologia Anal&#237;tica Cl&#237;nica e Forense (Plano de estudos MTACF):</b>

<br>
- sem limite de vagas em cada uma das seguintes unidades curriculares:
<br>
* Toxicologia Forense
<br>
* Certifica&#231;&#227;o e Controlo de Qualidade
<br>
* Aspetos Juridico-Forenses
<br>

<br>

<br>
SGAE, 19 de janeiro de 2017.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      







</div>",2017-01-19,,
spup-28384,REIT|Técnico Superior_Serviço de Relações Internacionais,Candidaturas até 27 de janeiro,https://sigarra.up.pt/spup/pt/noticias_geral.ver_noticia?p_nr=28384,"<div>Nos termos previstos do artigo 140&#186; do C&#243;digo do Trabalho, aprovado pela Lei n&#186; 7/2009, de 12 de Fevereiro, torna-se p&#250;blico que se encontra aberto um processo de recrutamento e sele&#231;&#227;o, com vista &#224; admiss&#227;o de um T&#233;cnico Superior em regime de contrato de trabalho privado a termo certo, para o Servi&#231;o de Rela&#231;&#245;es Internacionais da Reitoria desta Universidade.<br><br>


O per&#237;odo normal de trabalho semanal &#233; de quarenta horas. A remunera&#231;&#227;o ser&#225; a acertar conforme os valores aplic&#225;veis aos T&#233;cnicos Superiores e constantes da Tabela Remunerat&#243;ria do Regulamento de Celebra&#231;&#227;o de Contratos de Trabalho de Pessoal n&#227;o Docente e n&#227;o Investigador da Universidade do Porto, acrescida do subs&#237;dio de refei&#231;&#227;o.<br><br>


<strong>1.</strong> Poder&#227;o candidatar-se todos os indiv&#237;duos maiores, possuidores dos seguintes requisitos m&#237;nimos:


a)&#160;&#160; &#160;Habilita&#231;&#245;es liter&#225;rias: mestrado na &#225;rea de L&#237;nguas e Literaturas Modernas;


b)&#160;&#160; &#160;Experi&#234;ncia, comprovada, superior a 24 meses em organiza&#231;&#227;o e gest&#227;o de projetos financiados;


c)&#160;&#160; &#160;Utiliza&#231;&#227;o avan&#231;ada de aplica&#231;&#245;es inform&#225;ticas de Microsoft Office (Word, Excel, Outlook, PowerPoint, etc.);


d)&#160;&#160; &#160;Dom&#237;nio da l&#237;ngua alem&#227;;


e)&#160;&#160; &#160;Relacionamento e trabalho em equipa;


f)&#160;&#160; &#160;Disponibilidade imediata.<br><br>


<strong>2.</strong> Condi&#231;&#245;es de prefer&#234;ncia:


a)&#160;&#160; &#160;Elevado sentido de organiza&#231;&#227;o e planeamento;


b)&#160;&#160; &#160;Facilidade de comunica&#231;&#227;o e rela&#231;&#227;o interpessoal;


c)&#160;&#160; &#160;Experi&#234;ncia na utiliza&#231;&#227;o do sistema de informa&#231;&#227;o da Universidade do Porto (SIGARRA);


d)&#160;&#160; &#160;Conhecimentos gerais dos programas de apoio &#224; mobilidade de Estudantes e Pessoal Docente e N&#227;o Docente para dentro e fora do Espa&#231;o Europeu;


e)&#160;&#160; &#160;Experi&#234;ncia superior a 24 meses em organiza&#231;&#227;o e gest&#227;o de EMMC (Erasmus Mundus Master Course). <br><br>


<strong>3.</strong> Fun&#231;&#245;es a desempenhar:


a)&#160;&#160; &#160;Tratamento e divulga&#231;&#227;o de informa&#231;&#227;o de oportunidades de financiamento a toda a comunidade acad&#233;mica da U.Porto (estudantes, docentes, investigadores);


b)&#160;&#160; &#160;Apoio na prepara&#231;&#227;o de candidaturas no &#226;mbito do Programa Erasmus+ e de outros programas de educa&#231;&#227;o e forma&#231;&#227;o;


c)&#160;&#160; &#160;Produ&#231;&#227;o de relat&#243;rios, an&#225;lises, estudos, estat&#237;sticas e outros documentos sobre a internacionaliza&#231;&#227;o;


d)&#160;&#160; &#160;Apoio na organiza&#231;&#227;o de eventos de car&#225;ter internacional organizados pelo Servi&#231;o;


e)&#160;&#160; &#160;Apoio no acompanhamento t&#233;cnico dos processos de mobilidade de estudantes, docentes, n&#227;o-docentes e investigadores envolvidos em programas internacionais de educa&#231;&#227;o e forma&#231;&#227;o.<br><br>


<strong>4.</strong> As candidaturas dever&#227;o ser enviadas, com a expressa indica&#231;&#227;o do processo de recrutamento (REIT_TS_SRI) para o email: candidaturasrh@sp.up.pt com conhecimento para: international@reit.up.pt, at&#233; ao pr&#243;ximo dia 27 de janeiro de 2017, acompanhadas da seguinte documenta&#231;&#227;o, de apresenta&#231;&#227;o obrigat&#243;ria:


a)&#160;&#160; &#160;Curriculum vitae;


b)&#160;&#160; &#160;C&#243;pia do certificado das habilita&#231;&#245;es exigidas;


c)&#160;&#160; &#160;Documento(s) comprovativo(s) da experi&#234;ncia profissional exigida;


d)&#160;&#160; &#160;Quaisquer documentos que os candidatos entendam ser relevantes para aprecia&#231;&#227;o do seu m&#233;rito.&#160;<br> &#160;


<strong>5.</strong> A n&#227;o apresenta&#231;&#227;o dos documentos solicitados implica a exclus&#227;o do processo de sele&#231;&#227;o.<br><br>


<strong>6.</strong> A sele&#231;&#227;o ser&#225; feita por avalia&#231;&#227;o curricular, podendo ser complementada por entrevista profissional caso a comiss&#227;o de sele&#231;&#227;o entenda necess&#225;rio.<br><br>


<strong>7.</strong> Esta iniciativa tem um car&#225;ter explorat&#243;rio e n&#227;o gera compromisso algum com eventuais interessados.<br><br>


Universidade do Porto, 19 de janeiro de 2017


O REITOR
                







</div>",2017-01-19,2017-01-19,2017-01-28
